ID,Name,Dumpster,Month,Year,Date,Weight,Volume,PlasticBottles,Polystyrene,CigaretteButts,GlassBottles,PlasticBags,Wrappers,SportsBalls,HomesPowered,Points
mister,Mister Trash Wheel,190,April,2017,4/8/2017,3.88,15,360.0,490.0,1000.0,15.0,820.0,950.0,8.0,65,0.388
mister,Mister Trash Wheel,191,April,2017,4/21/2017,4.67,15,2540.0,2330.0,12000.0,32.0,2450.0,2670.0,10.0,78,0.46699999999999997
mister,Mister Trash Wheel,192,May,2017,5/5/2017,3.53,18,2870.0,3140.0,16000.0,21.0,3460.0,3720.0,11.0,59,0.353
mister,Mister Trash Wheel,193,May,2017,5/5/2017,4.07,15,2230.0,2820.0,14000.0,19.0,3250.0,3890.0,14.0,68,0.40700000000000003
mister,Mister Trash Wheel,194,May,2017,5/6/2017,3.93,15,2340.0,2530.0,15000.0,18.0,2890.0,3100.0,12.0,66,0.393
mister,Mister Trash Wheel,195,May,2017,5/11/2017,2.59,18,2560.0,2430.0,18000.0,16.0,3120.0,3240.0,8.0,43,0.259
mister,Mister Trash Wheel,196,May,2017,5/11/2017,3.81,15,2340.0,2250.0,19000.0,22.0,2830.0,3020.0,5.0,64,0.381
mister,Mister Trash Wheel,197,May,2017,5/22/2017,3.3,15,2480.0,2320.0,14000.0,21.0,2990.0,3120.0,9.0,55,0.32999999999999996
mister,Mister Trash Wheel,198,May,2017,5/22/2017,3.84,18,2540.0,2410.0,15000.0,16.0,1980.0,2230.0,5.0,64,0.384
mister,Mister Trash Wheel,199,May,2017,5/26/2017,4.1,15,2980.0,2830.0,17000.0,18.0,2590.0,2730.0,14.0,68,0.41
mister,Mister Trash Wheel,200,June,2017,6/21/2017,4.1,18,3250.0,2980.0,21000.0,23.0,3460.0,3640.0,12.0,68,0.41
mister,Mister Trash Wheel,201,June,2017,6/21/2017,2.52,15,3340.0,3120.0,26000.0,16.0,2640.0,3010.0,8.0,42,0.252
mister,Mister Trash Wheel,202,June,2017,6/27/2017,1.95,15,2850.0,2560.0,17000.0,21.0,2430.0,2790.0,7.0,33,0.195
mister,Mister Trash Wheel,203,July,2017,7/3/2017,3.58,18,3220.0,3140.0,23000.0,24.0,2870.0,3160.0,18.0,60,0.358
mister,Mister Trash Wheel,204,July,2017,7/3/2017,1.5,15,2110.0,1920.0,14000.0,32.0,1780.0,2140.0,11.0,25,0.15
mister,Mister Trash Wheel,205,July,2017,7/12/2017,3.63,15,3670.0,3240.0,32000.0,34.0,3020.0,3560.0,22.0,61,0.363
mister,Mister Trash Wheel,206,July,2017,7/27/2017,2.21,18,2890.0,2710.0,11000.0,20.0,2890.0,3250.0,13.0,37,0.221
mister,Mister Trash Wheel,207,July,2017,7/28/2017,4.04,15,1460.0,1250.0,9000.0,12.0,1120.0,1540.0,21.0,67,0.404
mister,Mister Trash Wheel,208,August,2017,8/2/2017,3.87,15,3240.0,3120.0,18000.0,27.0,2780.0,3170.0,14.0,65,0.387
mister,Mister Trash Wheel,209,August,2017,8/4/2017,3.68,18,3530.0,3240.0,26000.0,25.0,3250.0,3590.0,9.0,61,0.368
mister,Mister Trash Wheel,210,August,2017,8/7/2017,2.17,15,2760.0,2500.0,19000.0,31.0,2230.0,2740.0,6.0,36,0.217
mister,Mister Trash Wheel,211,August,2017,8/11/2017,2.1,15,2980.0,2740.0,22000.0,28.0,2640.0,2930.0,13.0,35,0.21000000000000002
mister,Mister Trash Wheel,212,August,2017,8/18/2017,3.7,18,2430.0,2010.0,27000.0,36.0,2910.0,3310.0,11.0,62,0.37
mister,Mister Trash Wheel,213,August,2017,8/19/2017,3.39,15,1500.0,1390.0,12000.0,42.0,600.0,750.0,6.0,57,0.339
mister,Mister Trash Wheel,214,August,2017,8/19/2017,3.14,15,1270.0,1140.0,9000.0,13.0,780.0,890.0,8.0,52,0.314
mister,Mister Trash Wheel,215,August,2017,8/19/2017,3.54,18,1340.0,1180.0,13000.0,31.0,630.0,1250.0,5.0,59,0.354
mister,Mister Trash Wheel,216,September,2017,9/12/2017,3.07,18,2780.0,2540.0,11000.0,21.0,1460.0,1870.0,6.0,51,0.307
mister,Mister Trash Wheel,217,September,2017,9/25/2017,2.15,15,2910.0,2890.0,14000.0,32.0,1870.0,2140.0,12.0,36,0.215
mister,Mister Trash Wheel,218,October,2017,10/11/2017,2.76,15,2760.0,2450.0,11000.0,24.0,1640.0,2350.0,8.0,46,0.27599999999999997
mister,Mister Trash Wheel,219,October,2017,10/25/2017,2.76,18,2950.0,2780.0,10000.0,29.0,1780.0,2130.0,7.0,46,0.27599999999999997
mister,Mister Trash Wheel,220,November,2017,11/14/2017,2.38,15,2550.0,2870.0,12000.0,23.0,1640.0,2210.0,13.0,40,0.238
mister,Mister Trash Wheel,221,November,2017,11/15/2017,2.02,15,2720.0,2980.0,11000.0,32.0,1870.0,2340.0,11.0,34,0.202
mister,Mister Trash Wheel,222,January,2018,1/15/2018,2.17,15,2540.0,3160.0,15000.0,28.0,2220.0,2560.0,12.0,36,0.217
mister,Mister Trash Wheel,223,January,2018,1/25/2018,2.08,15,2370.0,2790.0,21000.0,12.0,1540.0,2760.0,8.0,35,0.20800000000000002
mister,Mister Trash Wheel,224,February,2018,2/5/2018,3.12,18,2250.0,3120.0,18000.0,16.0,1630.0,2800.0,6.0,52,0.312
mister,Mister Trash Wheel,225,February,2018,2/5/2018,2.45,15,1260.0,1670.0,22000.0,9.0,870.0,1580.0,4.0,41,0.24500000000000002
mister,Mister Trash Wheel,226,February,2018,2/5/2018,3.72,15,950.0,1470.0,16000.0,11.0,920.0,1340.0,6.0,62,0.372
mister,Mister Trash Wheel,227,February,2018,2/6/2018,4.0,18,1020.0,1590.0,14000.0,7.0,1110.0,1850.0,12.0,67,0.4
mister,Mister Trash Wheel,228,February,2018,2/11/2018,3.54,15,2250.0,2560.0,24000.0,18.0,1430.0,2260.0,14.0,59,0.354
mister,Mister Trash Wheel,229,February,2018,2/11/2018,3.19,15,1130.0,1470.0,12000.0,10.0,650.0,1400.0,5.0,53,0.319
mister,Mister Trash Wheel,230,February,2018,2/11/2018,4.51,18,1240.0,1510.0,11000.0,6.0,710.0,1390.0,4.0,75,0.45099999999999996
mister,Mister Trash Wheel,231,February,2018,2/13/2018,2.97,15,1950.0,2130.0,16000.0,3.0,1050.0,1670.0,8.0,50,0.29700000000000004
mister,Mister Trash Wheel,232,February,2018,2/13/2018,3.78,15,1460.0,1620.0,12000.0,5.0,630.0,1320.0,3.0,63,0.378
mister,Mister Trash Wheel,233,March,2018,3/6/2018,2.66,15,2210.0,2650.0,18000.0,11.0,1420.0,1710.0,7.0,44,0.266
mister,Mister Trash Wheel,234,March,2018,3/6/2018,2.64,15,2470.0,2810.0,19000.0,13.0,1540.0,1980.0,10.0,44,0.264
mister,Mister Trash Wheel,235,April,2018,4/16/2018,4.3,15,2150.0,2300.0,23000.0,16.0,1320.0,2070.0,12.0,72,0.43
mister,Mister Trash Wheel,236,April,2018,4/16/2018,2.91,15,970.0,1100.0,8000.0,2.0,300.0,800.0,1.0,49,0.29100000000000004
mister,Mister Trash Wheel,237,April,2018,4/16/2018,3.62,15,840.0,920.0,7000.0,3.0,290.0,650.0,4.0,60,0.362
mister,Mister Trash Wheel,238,April,2018,4/16/2018,2.4,12,790.0,910.0,8000.0,4.0,260.0,590.0,2.0,40,0.24
mister,Mister Trash Wheel,239,April,2018,4/17/2018,3.19,15,750.0,830.0,6000.0,3.0,190.0,400.0,4.0,53,0.319
mister,Mister Trash Wheel,240,April,2018,4/17/2018,3.03,15,810.0,890.0,5000.0,4.0,200.0,450.0,3.0,51,0.303
mister,Mister Trash Wheel,241,April,2018,4/17/2018,3.26,15,790.0,1020.0,6000.0,3.0,150.0,500.0,4.0,54,0.32599999999999996
mister,Mister Trash Wheel,242,April,2018,4/17/2018,3.04,15,670.0,840.0,7000.0,2.0,230.0,620.0,3.0,51,0.304
mister,Mister Trash Wheel,243,April,2018,4/18/2018,3.09,15,710.0,910.0,7000.0,4.0,310.0,780.0,4.0,52,0.309
mister,Mister Trash Wheel,244,April,2018,4/18/2018,2.72,15,730.0,840.0,6000.0,6.0,280.0,640.0,2.0,45,0.272
mister,Mister Trash Wheel,245,April,2018,4/18/2018,3.65,15,820.0,980.0,7000.0,5.0,170.0,590.0,5.0,61,0.365
mister,Mister Trash Wheel,246,April,2018,4/18/2018,3.38,15,760.0,870.0,6000.0,3.0,240.0,720.0,1.0,56,0.33799999999999997
mister,Mister Trash Wheel,247,April,2018,4/18/2018,3.44,15,670.0,780.0,6000.0,7.0,310.0,810.0,3.0,57,0.344
mister,Mister Trash Wheel,248,April,2018,4/18/2018,2.57,15,730.0,850.0,6000.0,2.0,110.0,570.0,2.0,43,0.257
mister,Mister Trash Wheel,249,April,2018,4/20/2018,3.36,15,750.0,870.0,7000.0,4.0,230.0,730.0,4.0,56,0.33599999999999997
mister,Mister Trash Wheel,250,April,2018,4/20/2018,2.72,15,820.0,910.0,8000.0,3.0,190.0,610.0,2.0,45,0.272
mister,Mister Trash Wheel,251,April,2018,4/26/2018,3.81,15,1580.0,1870.0,12000.0,12.0,980.0,1560.0,3.0,64,0.381
mister,Mister Trash Wheel,252,May,2018,5/12/2018,3.36,15,2130.0,2340.0,11000.0,9.0,1140.0,2140.0,4.0,56,0.33599999999999997
mister,Mister Trash Wheel,253,May,2018,5/14/2018,4.29,15,2350.0,2130.0,14000.0,5.0,600.0,2350.0,5.0,72,0.429
mister,Mister Trash Wheel,254,May,2018,5/14/2018,4.29,15,2460.0,2370.0,17000.0,3.0,740.0,2570.0,3.0,72,0.429
mister,Mister Trash Wheel,255,May,2018,5/16/2018,4.0,15,1220.0,1360.0,8000.0,4.0,350.0,780.0,2.0,67,0.4
mister,Mister Trash Wheel,256,May,2018,5/16/2018,3.25,15,950.0,890.0,7000.0,3.0,250.0,1010.0,3.0,54,0.325
mister,Mister Trash Wheel,257,May,2018,5/16/2018,1.6,15,400.0,320.0,4000.0,2.0,210.0,780.0,0.0,27,0.16
mister,Mister Trash Wheel,258,May,2018,5/17/2018,3.62,15,1050.0,1170.0,6000.0,4.0,470.0,970.0,2.0,60,0.362
mister,Mister Trash Wheel,259,May,2018,5/28/2018,3.19,15,1480.0,1560.0,8000.0,3.0,1360.0,2340.0,3.0,53,0.319
mister,Mister Trash Wheel,260,May,2018,5/28/2018,2.86,15,1300.0,1230.0,7000.0,6.0,1130.0,2140.0,2.0,48,0.286
mister,Mister Trash Wheel,261,May,2018,5/28/2018,4.1,15,1650.0,1490.0,9000.0,2.0,820.0,1930.0,1.0,68,0.41
mister,Mister Trash Wheel,262,May,2018,5/31/2018,3.38,15,2130.0,2240.0,11000.0,9.0,650.0,2350.0,2.0,56,0.33799999999999997
mister,Mister Trash Wheel,263,June,2018,6/3/2018,3.35,15,2340.0,2580.0,12000.0,11.0,1130.0,1760.0,5.0,56,0.335
mister,Mister Trash Wheel,264,June,2018,6/3/2018,3.17,15,1890.0,2130.0,14000.0,6.0,870.0,1590.0,4.0,53,0.317
mister,Mister Trash Wheel,265,June,2018,6/5/2018,4.19,15,1420.0,1650.0,8000.0,3.0,590.0,1020.0,3.0,70,0.41900000000000004
mister,Mister Trash Wheel,266,June,2018,6/5/2018,2.6,15,1280.0,1330.0,9000.0,3.0,630.0,1170.0,2.0,43,0.26
mister,Mister Trash Wheel,267,June,2018,6/5/2018,4.15,15,1140.0,1290.0,7000.0,2.0,570.0,1340.0,4.0,69,0.41500000000000004
mister,Mister Trash Wheel,268,June,2018,6/12/2018,4.23,15,870.0,950.0,11000.0,6.0,890.0,1220.0,2.0,71,0.42300000000000004
mister,Mister Trash Wheel,269,June,2018,6/12/2018,4.15,15,940.0,1130.0,10000.0,8.0,760.0,1430.0,8.0,69,0.41500000000000004
mister,Mister Trash Wheel,270,June,2018,6/12/2018,4.44,15,620.0,730.0,5000.0,4.0,810.0,1020.0,3.0,74,0.44400000000000006
mister,Mister Trash Wheel,271,June,2018,6/28/2018,3.12,15,1560.0,1780.0,13000.0,5.0,1240.0,1750.0,2.0,52,0.312
mister,Mister Trash Wheel,272,June,2018,6/29/2018,0.96,15,1720.0,1980.0,12000.0,4.0,1110.0,1500.0,2.0,16,0.096
mister,Mister Trash Wheel,273,July,2018,7/18/2018,2.99,15,1890.0,1630.0,13000.0,8.0,850.0,1290.0,3.0,50,0.29900000000000004
mister,Mister Trash Wheel,274,July,2018,7/22/2018,3.49,15,1760.0,1830.0,10000.0,10.0,790.0,1340.0,1.0,58,0.34900000000000003
mister,Mister Trash Wheel,275,July,2018,7/24/2018,4.39,15,890.0,1020.0,8000.0,4.0,340.0,710.0,5.0,73,0.43899999999999995
mister,Mister Trash Wheel,276,July,2018,7/24/2018,3.57,15,710.0,850.0,6000.0,2.0,410.0,820.0,3.0,60,0.357
mister,Mister Trash Wheel,277,July,2018,7/24/2018,3.79,15,620.0,540.0,4000.0,2.0,370.0,560.0,1.0,63,0.379
mister,Mister Trash Wheel,278,July,2018,7/24/2018,4.24,15,780.0,670.0,5000.0,3.0,50.0,720.0,2.0,71,0.42400000000000004
mister,Mister Trash Wheel,279,July,2018,7/25/2018,3.49,15,540.0,430.0,8000.0,6.0,410.0,910.0,7.0,58,0.34900000000000003
mister,Mister Trash Wheel,280,July,2018,7/25/2018,4.159999999999999,15,670.0,720.0,7000.0,4.0,360.0,840.0,4.0,69,0.4159999999999999
mister,Mister Trash Wheel,281,July,2018,7/26/2018,3.17,15,820.0,540.0,6000.0,8.0,430.0,750.0,5.0,53,0.317
mister,Mister Trash Wheel,282,July,2018,7/28/2018,3.31,15,540.0,650.0,10000.0,5.0,500.0,690.0,1.0,55,0.331
mister,Mister Trash Wheel,283,July,2018,7/28/2018,3.32,15,730.0,670.0,7000.0,6.0,290.0,1020.0,7.0,55,0.33199999999999996
mister,Mister Trash Wheel,284,July,2018,7/28/2018,3.98,15,910.0,790.0,5000.0,9.0,370.0,560.0,2.0,66,0.398
mister,Mister Trash Wheel,285,July,2018,7/28/2018,3.84,15,710.0,630.0,8000.0,2.0,300.0,730.0,3.0,64,0.384
mister,Mister Trash Wheel,286,August,2018,8/9/2018,3.31,15,1750.0,990.0,11000.0,6.0,910.0,1650.0,6.0,55,0.331
mister,Mister Trash Wheel,287,August,2018,8/14/2018,4.619999999999999,18,1320.0,1010.0,4900.0,14.0,1260.0,920.0,1.0,77,0.4619999999999999
mister,Mister Trash Wheel,288,August,2018,8/14/2018,3.74,15,2740.0,1130.0,6700.0,29.0,2100.0,1340.0,9.0,62,0.374
mister,Mister Trash Wheel,289,August,2018,8/14/2018,3.27,15,1120.0,790.0,4000.0,4.0,1050.0,1160.0,0.0,55,0.327
mister,Mister Trash Wheel,290,August,2018,8/14/2018,3.04,18,2100.0,980.0,3000.0,12.0,940.0,990.0,2.0,51,0.304
mister,Mister Trash Wheel,291,September,2018,9/1/2018,2.43,15,3110.0,1420.0,6500.0,38.0,990.0,1620.0,14.0,41,0.24300000000000002
mister,Mister Trash Wheel,292,September,2018,9/1/2018,3.35,15,1200.0,880.0,5000.0,9.0,1210.0,1500.0,11.0,56,0.335
mister,Mister Trash Wheel,293,September,2018,9/9/2018,3.5,15,1390.0,870.0,7200.0,18.0,560.0,2100.0,6.0,58,0.35
mister,Mister Trash Wheel,294,September,2018,9/9/2018,4.25,18,940.0,600.0,2500.0,6.0,470.0,860.0,0.0,71,0.425
mister,Mister Trash Wheel,295,September,2018,9/10/2018,3.77,15,1220.0,940.0,5000.0,12.0,850.0,1100.0,4.0,63,0.377
mister,Mister Trash Wheel,296,September,2018,9/16/2018,2.26,15,1960.0,1070.0,7000.0,31.0,1000.0,1570.0,9.0,38,0.22599999999999998
mister,Mister Trash Wheel,297,September,2018,9/25/2018,3.09,18,2150.0,950.0,8000.0,19.0,490.0,1410.0,16.0,52,0.309
mister,Mister Trash Wheel,298,September,2018,9/25/2018,2.95,15,2380.0,1250.0,7500.0,22.0,1500.0,1860.0,14.0,49,0.29500000000000004
mister,Mister Trash Wheel,299,October,2018,10/4/2018,3.28,15,1440.0,800.0,4000.0,11.0,1700.0,2100.0,8.0,55,0.32799999999999996
mister,Mister Trash Wheel,300,October,2018,10/4/2018,3.1,18,1080.0,610.0,6000.0,26.0,820.0,1640.0,8.0,52,0.31
mister,Mister Trash Wheel,301,October,2018,10/19/2018,3.04,15,1840.0,710.0,8000.0,38.0,1050.0,1820.0,11.0,51,0.304
mister,Mister Trash Wheel,302,November,2018,11/4/2018,3.11,15,2100.0,1420.0,5500.0,12.0,880.0,980.0,6.0,52,0.311
mister,Mister Trash Wheel,303,November,2018,11/4/2018,2.26,15,1500.0,1040.0,4000.0,8.0,1210.0,1440.0,4.0,38,0.22599999999999998
mister,Mister Trash Wheel,304,November,2018,11/4/2018,3.46,15,660.0,560.0,3000.0,4.0,700.0,840.0,0.0,58,0.346
mister,Mister Trash Wheel,305,November,2018,11/4/2018,4.54,18,590.0,540.0,2000.0,14.0,390.0,880.0,4.0,76,0.454
mister,Mister Trash Wheel,306,November,2018,11/19/2018,3.19,15,1200.0,1140.0,6500.0,21.0,1100.0,1660.0,9.0,53,0.319
mister,Mister Trash Wheel,307,November,2018,11/25/2018,3.17,15,2610.0,1600.0,6000.0,28.0,940.0,1650.0,14.0,53,0.317
mister,Mister Trash Wheel,308,November,2018,11/25/2018,2.78,18,1820.0,1880.0,5000.0,8.0,800.0,1220.0,2.0,46,0.27799999999999997
mister,Mister Trash Wheel,309,November,2018,11/25/2018,2.77,15,1080.0,1640.0,6000.0,14.0,640.0,980.0,0.0,46,0.277
mister,Mister Trash Wheel,310,November,2018,11/30/2018,3.26,15,790.0,1000.0,5500.0,31.0,1080.0,1140.0,6.0,54,0.32599999999999996
mister,Mister Trash Wheel,311,December,2018,12/17/2018,3.53,18,1240.0,990.0,4000.0,20.0,840.0,1200.0,8.0,59,0.353
mister,Mister Trash Wheel,312,December,2018,12/20/2018,3.38,15,780.0,940.0,3000.0,10.0,550.0,840.0,8.0,56,0.33799999999999997
mister,Mister Trash Wheel,313,December,2018,12/20/2018,2.96,15,480.0,500.0,1500.0,18.0,400.0,300.0,0.0,49,0.296
mister,Mister Trash Wheel,314,December,2018,12/20/2018,3.62,15,300.0,440.0,2000.0,10.0,250.0,400.0,4.0,60,0.362
mister,Mister Trash Wheel,315,January,2019,1/23/2019,2.5,15,990.0,1640.0,4500.0,6.0,990.0,1230.0,13.0,42,0.25
mister,Mister Trash Wheel,316,January,2019,1/23/2019,3.07,15,1110.0,1940.0,6000.0,21.0,1010.0,750.0,17.0,51,0.307
mister,Mister Trash Wheel,317,February,2019,2/12/2019,2.33,15,580.0,890.0,3400.0,0.0,750.0,1100.0,2.0,39,0.233
mister,Mister Trash Wheel,318,February,2019,2/12/2019,3.24,15,2200.0,2750.0,4600.0,4.0,1400.0,1750.0,11.0,54,0.324
mister,Mister Trash Wheel,319,March,2019,3/5/2019,2.52,15,1900.0,3300.0,6600.0,14.0,790.0,1250.0,14.0,42,0.252
mister,Mister Trash Wheel,320,March,2019,3/5/2019,2.27,14,2800.0,2700.0,8400.0,5.0,800.0,1400.0,9.0,38,0.227
mister,Mister Trash Wheel,321,March,2019,3/22/2019,3.06,15,840.0,1050.0,3500.0,3.0,450.0,840.0,0.0,51,0.306
mister,Mister Trash Wheel,322,March,2019,3/22/2019,3.33,15,680.0,880.0,2400.0,4.0,240.0,650.0,6.0,56,0.333
mister,Mister Trash Wheel,323,March,2019,3/22/2019,3.03,15,300.0,500.0,2000.0,0.0,425.0,750.0,6.0,51,0.303
mister,Mister Trash Wheel,324,March,2019,3/23/2019,2.6,15,240.0,450.0,1200.0,2.0,350.0,600.0,3.0,43,0.26
mister,Mister Trash Wheel,325,April,2019,4/13/2019,2.26,15,1015.0,990.0,5600.0,6.0,510.0,775.0,11.0,38,0.22599999999999998
mister,Mister Trash Wheel,326,April,2019,4/18/2019,3.52,15,2150.0,2200.0,6450.0,11.0,780.0,1020.0,14.0,59,0.352
mister,Mister Trash Wheel,327,April,2019,4/18/2019,3.84,15,580.0,480.0,3100.0,3.0,250.0,230.0,4.0,64,0.384
mister,Mister Trash Wheel,328,April,2019,4/24/2019,3.57,15,1400.0,1760.0,5500.0,5.0,1040.0,1200.0,8.0,60,0.357
mister,Mister Trash Wheel,329,April,2019,4/30/2019,5.1,15,800.0,450.0,2400.0,2.0,240.0,350.0,1.0,85,0.51
mister,Mister Trash Wheel,330,April,2019,4/30/2019,3.53,15,1110.0,1460.0,7200.0,12.0,500.0,580.0,4.0,59,0.353
mister,Mister Trash Wheel,331,May,2019,5/11/2019,3.04,15,1980.0,2100.0,4400.0,6.0,660.0,680.0,8.0,51,0.304
mister,Mister Trash Wheel,332,May,2019,5/11/2019,3.07,15,1040.0,1240.0,3200.0,14.0,780.0,1040.0,14.0,51,0.307
mister,Mister Trash Wheel,333,May,2019,5/13/2019,3.23,15,940.0,1400.0,5990.0,10.0,1000.0,780.0,9.0,54,0.323
mister,Mister Trash Wheel,334,May,2019,5/13/2019,3.73,15,600.0,450.0,1200.0,3.0,240.0,350.0,4.0,62,0.373
mister,Mister Trash Wheel,335,May,2019,5/13/2019,3.38,15,460.0,840.0,980.0,4.0,180.0,250.0,4.0,56,0.33799999999999997
mister,Mister Trash Wheel,336,May,2019,5/13/2019,2.92,15,980.0,1200.0,2400.0,18.0,640.0,800.0,14.0,49,0.292
mister,Mister Trash Wheel,337,May,2019,5/15/2019,2.83,15,1880.0,2440.0,4200.0,10.0,990.0,460.0,22.0,47,0.28300000000000003
mister,Mister Trash Wheel,338,May,2019,5/15/2019,2.76,15,900.0,1300.0,3800.0,4.0,480.0,660.0,6.0,46,0.27599999999999997
mister,Mister Trash Wheel,339,May,2019,5/28/2019,2.51,15,1740.0,2000.0,6400.0,13.0,600.0,780.0,9.0,42,0.251
mister,Mister Trash Wheel,340,May,2019,5/28/2019,2.72,15,1140.0,1080.0,5400.0,16.0,900.0,1080.0,10.0,45,0.272
mister,Mister Trash Wheel,341,May,2019,5/31/2019,3.19,15,2040.0,1250.0,6600.0,17.0,860.0,1480.0,8.0,53,0.319
mister,Mister Trash Wheel,342,June,2019,6/12/2019,3.23,15,2800.0,2200.0,7800.0,14.0,1050.0,2000.0,17.0,54,0.323
mister,Mister Trash Wheel,343,June,2019,6/12/2019,3.08,15,1800.0,2240.0,6300.0,11.0,600.0,1450.0,8.0,51,0.308
mister,Mister Trash Wheel,344,June,2019,6/17/2019,3.02,15,3300.0,2400.0,8000.0,18.0,500.0,1600.0,16.0,50,0.302
mister,Mister Trash Wheel,345,July,2019,7/3/2019,2.08,15,1880.0,1640.0,7200.0,22.0,800.0,1380.0,11.0,35,0.20800000000000002
mister,Mister Trash Wheel,346,July,2019,7/3/2019,2.03,15,2000.0,1100.0,5000.0,18.0,400.0,1500.0,8.0,34,0.20299999999999999
mister,Mister Trash Wheel,347,July,2019,7/6/2019,2.48,15,2680.0,980.0,4400.0,34.0,560.0,980.0,20.0,41,0.248
mister,Mister Trash Wheel,348,July,2019,7/6/2019,3.34,15,950.0,650.0,3400.0,4.0,280.0,680.0,7.0,56,0.33399999999999996
mister,Mister Trash Wheel,349,July,2019,7/6/2019,2.69,15,3700.0,1500.0,5800.0,12.0,600.0,1100.0,8.0,45,0.269
mister,Mister Trash Wheel,350,July,2019,7/6/2019,2.57,15,1900.0,840.0,8800.0,18.0,880.0,1400.0,18.0,43,0.257
mister,Mister Trash Wheel,351,July,2019,7/9/2019,3.45,15,3600.0,980.0,8400.0,18.0,680.0,1440.0,14.0,58,0.34500000000000003
mister,Mister Trash Wheel,352,July,2019,7/9/2019,2.25,15,2400.0,1100.0,9400.0,38.0,380.0,2040.0,22.0,38,0.225
mister,Mister Trash Wheel,353,July,2019,7/13/2019,2.48,15,4400.0,1800.0,7200.0,11.0,660.0,1340.0,12.0,41,0.248
mister,Mister Trash Wheel,354,July,2019,7/13/2019,3.13,15,980.0,210.0,1000.0,0.0,360.0,740.0,4.0,52,0.313
mister,Mister Trash Wheel,355,July,2019,7/13/2019,2.65,15,1980.0,800.0,4400.0,12.0,440.0,1800.0,14.0,44,0.265
mister,Mister Trash Wheel,356,July,2019,7/19/2019,3.96,15,3600.0,1400.0,6800.0,8.0,280.0,1600.0,32.0,66,0.396
mister,Mister Trash Wheel,357,August,2019,8/2/2019,2.61,15,2200.0,680.0,5000.0,24.0,740.0,1380.0,10.0,44,0.261
mister,Mister Trash Wheel,358,August,2019,8/2/2019,3.82,15,2800.0,980.0,4800.0,12.0,360.0,640.0,4.0,64,0.382
mister,Mister Trash Wheel,359,August,2019,8/8/2019,2.66,15,4200.0,1400.0,7800.0,32.0,240.0,1310.0,14.0,44,0.266
mister,Mister Trash Wheel,360,August,2019,8/24/2019,4.25,15,800.0,360.0,1800.0,0.0,100.0,240.0,0.0,71,0.425
mister,Mister Trash Wheel,361,August,2019,8/24/2019,2.96,15,1400.0,720.0,2200.0,4.0,180.0,540.0,6.0,49,0.296
mister,Mister Trash Wheel,362,August,2019,8/24/2019,4.0,15,1800.0,980.0,3600.0,8.0,88.0,980.0,13.0,67,0.4
mister,Mister Trash Wheel,363,August,2019,8/24/2019,3.17,15,2210.0,950.0,5000.0,24.0,120.0,960.0,21.0,53,0.317
mister,Mister Trash Wheel,364,October,2019,10/18/2019,3.07,15,980.0,800.0,2200.0,6.0,840.0,1100.0,4.0,51,0.307
mister,Mister Trash Wheel,365,October,2019,10/18/2019,2.41,15,2800.0,2020.0,6500.0,10.0,660.0,1200.0,12.0,40,0.24100000000000002
mister,Mister Trash Wheel,366,October,2019,10/18/2019,3.21,15,1900.0,1200.0,6600.0,22.0,800.0,2100.0,16.0,54,0.321
mister,Mister Trash Wheel,367,October,2019,10/25/2019,3.25,15,2780.0,2100.0,7200.0,16.0,940.0,1980.0,28.0,54,0.325
mister,Mister Trash Wheel,368,October,2019,10/28/2019,3.43,15,2440.0,2000.0,5300.0,10.0,350.0,1400.0,12.0,57,0.343
mister,Mister Trash Wheel,369,October,2019,10/28/2019,3.28,15,3400.0,1880.0,7800.0,12.0,480.0,1580.0,20.0,55,0.32799999999999996
mister,Mister Trash Wheel,370,October,2019,10/28/2019,2.66,15,920.0,1240.0,4800.0,0.0,240.0,560.0,4.0,44,0.266
mister,Mister Trash Wheel,371,October,2019,10/30/2019,2.98,15,1260.0,1480.0,3600.0,14.0,320.0,880.0,2.0,50,0.298
mister,Mister Trash Wheel,372,November,2019,11/2/2019,3.05,15,1980.0,1550.0,4900.0,8.0,180.0,560.0,12.0,51,0.305
mister,Mister Trash Wheel,373,November,2019,11/2/2019,2.23,15,1000.0,1200.0,6400.0,12.0,560.0,880.0,2.0,37,0.223
mister,Mister Trash Wheel,374,November,2019,11/4/2019,3.2,15,960.0,800.0,5500.0,4.0,340.0,1020.0,11.0,53,0.32
mister,Mister Trash Wheel,375,November,2019,11/4/2019,3.2,15,640.0,720.0,3400.0,0.0,210.0,400.0,4.0,53,0.32
mister,Mister Trash Wheel,376,November,2019,11/25/2019,3.58,15,860.0,980.0,4000.0,8.0,180.0,720.0,1.0,60,0.358
mister,Mister Trash Wheel,377,November,2019,11/25/2019,3.88,15,590.0,500.0,1200.0,0.0,88.0,190.0,0.0,65,0.388
mister,Mister Trash Wheel,378,November,2019,11/25/2019,2.25,15,1800.0,1680.0,2800.0,24.0,100.0,240.0,3.0,38,0.225
mister,Mister Trash Wheel,379,December,2019,12/6/2019,2.72,15,3600.0,3200.0,7000.0,8.0,420.0,1200.0,9.0,45,0.272
mister,Mister Trash Wheel,380,December,2019,12/20/2019,2.78,15,2300.0,2400.0,8400.0,9.0,360.0,1700.0,12.0,46,0.27799999999999997
